id_x,synopsis,rating,genre,director,writer,theater_date,dvd_date,currency,box_office,runtime,studio,date_index,index,id_y,release_date,movie,production_budget,domestic_gross,worldwide_gross
755,"Directing his first film since 1998's Lethal Weapon 4, Richard Donner helmed this big-budget adaptation of Michael Crichton's novel of the same name. Featuring a script by first-time screenwriter George Nolfi, Timeline begins in France in the near future. A group of students from Yale are there studying a medieval site, when their professor, played by Billy Connolly, mysteriously goes missing. To make matters more enigmatic, the students are then taken back to the United States by a shadowy technology company called ITC, led by Robert Doniger (David Thewlis). The eccentric Doniger explains that because of a machine that his company built, their professor is trapped in 14th century France. In order to rescue him, two of the students, Chris Hughes (Paul Walker) and Kate Erickson (Frances O'Connor), along with Andre Marek (Gerard Butler), an archeological site manager, must travel to France, circa 1357, amid archaic war, deadly diseases, and other unexpected pitfalls. Meanwhile, David Stern (Ethan Embry), a third student, stays behind to keep an eye on the shady Doniger.",PG-13,Action and Adventure|Science Fiction and Fantasy,Richard Donner,Jeff Maguire|George Nolfi,"Nov 26, 2003","Apr 13, 2004",$,"19,375,474",116.0,Paramount Pictures,2003-11-26,2003-11-26,61,"Nov 26, 2003",The Haunted Mansion,90000000,75817994,155750628
755,"Directing his first film since 1998's Lethal Weapon 4, Richard Donner helmed this big-budget adaptation of Michael Crichton's novel of the same name. Featuring a script by first-time screenwriter George Nolfi, Timeline begins in France in the near future. A group of students from Yale are there studying a medieval site, when their professor, played by Billy Connolly, mysteriously goes missing. To make matters more enigmatic, the students are then taken back to the United States by a shadowy technology company called ITC, led by Robert Doniger (David Thewlis). The eccentric Doniger explains that because of a machine that his company built, their professor is trapped in 14th century France. In order to rescue him, two of the students, Chris Hughes (Paul Walker) and Kate Erickson (Frances O'Connor), along with Andre Marek (Gerard Butler), an archeological site manager, must travel to France, circa 1357, amid archaic war, deadly diseases, and other unexpected pitfalls. Meanwhile, David Stern (Ethan Embry), a third student, stays behind to keep an eye on the shady Doniger.",PG-13,Action and Adventure|Science Fiction and Fantasy,Richard Donner,Jeff Maguire|George Nolfi,"Nov 26, 2003","Apr 13, 2004",$,"19,375,474",116.0,Paramount Pictures,2003-11-26,2003-11-26,1,"Nov 26, 2003",Timeline,80000000,19480739,26703184
755,"Directing his first film since 1998's Lethal Weapon 4, Richard Donner helmed this big-budget adaptation of Michael Crichton's novel of the same name. Featuring a script by first-time screenwriter George Nolfi, Timeline begins in France in the near future. A group of students from Yale are there studying a medieval site, when their professor, played by Billy Connolly, mysteriously goes missing. To make matters more enigmatic, the students are then taken back to the United States by a shadowy technology company called ITC, led by Robert Doniger (David Thewlis). The eccentric Doniger explains that because of a machine that his company built, their professor is trapped in 14th century France. In order to rescue him, two of the students, Chris Hughes (Paul Walker) and Kate Erickson (Frances O'Connor), along with Andre Marek (Gerard Butler), an archeological site manager, must travel to France, circa 1357, amid archaic war, deadly diseases, and other unexpected pitfalls. Meanwhile, David Stern (Ethan Embry), a third student, stays behind to keep an eye on the shady Doniger.",PG-13,Action and Adventure|Science Fiction and Fantasy,Richard Donner,Jeff Maguire|George Nolfi,"Nov 26, 2003","Apr 13, 2004",$,"19,375,474",116.0,Paramount Pictures,2003-11-26,2003-11-26,11,"Nov 26, 2003",The Missing,65000000,26900336,38253433
755,"Directing his first film since 1998's Lethal Weapon 4, Richard Donner helmed this big-budget adaptation of Michael Crichton's novel of the same name. Featuring a script by first-time screenwriter George Nolfi, Timeline begins in France in the near future. A group of students from Yale are there studying a medieval site, when their professor, played by Billy Connolly, mysteriously goes missing. To make matters more enigmatic, the students are then taken back to the United States by a shadowy technology company called ITC, led by Robert Doniger (David Thewlis). The eccentric Doniger explains that because of a machine that his company built, their professor is trapped in 14th century France. In order to rescue him, two of the students, Chris Hughes (Paul Walker) and Kate Erickson (Frances O'Connor), along with Andre Marek (Gerard Butler), an archeological site manager, must travel to France, circa 1357, amid archaic war, deadly diseases, and other unexpected pitfalls. Meanwhile, David Stern (Ethan Embry), a third student, stays behind to keep an eye on the shady Doniger.",PG-13,Action and Adventure|Science Fiction and Fantasy,Richard Donner,Jeff Maguire|George Nolfi,"Nov 26, 2003","Apr 13, 2004",$,"19,375,474",116.0,Paramount Pictures,2003-11-26,2003-11-26,75,"Nov 26, 2003",Bad Santa,18000000,60060328,77147031
755,"Directing his first film since 1998's Lethal Weapon 4, Richard Donner helmed this big-budget adaptation of Michael Crichton's novel of the same name. Featuring a script by first-time screenwriter George Nolfi, Timeline begins in France in the near future. A group of students from Yale are there studying a medieval site, when their professor, played by Billy Connolly, mysteriously goes missing. To make matters more enigmatic, the students are then taken back to the United States by a shadowy technology company called ITC, led by Robert Doniger (David Thewlis). The eccentric Doniger explains that because of a machine that his company built, their professor is trapped in 14th century France. In order to rescue him, two of the students, Chris Hughes (Paul Walker) and Kate Erickson (Frances O'Connor), along with Andre Marek (Gerard Butler), an archeological site manager, must travel to France, circa 1357, amid archaic war, deadly diseases, and other unexpected pitfalls. Meanwhile, David Stern (Ethan Embry), a third student, stays behind to keep an eye on the shady Doniger.",PG-13,Action and Adventure|Science Fiction and Fantasy,Richard Donner,Jeff Maguire|George Nolfi,"Nov 26, 2003","Apr 13, 2004",$,"19,375,474",116.0,Paramount Pictures,2003-11-26,2003-11-26,3,"Nov 26, 2003",The Cooler,4000000,8291572,11131455
755,"Directing his first film since 1998's Lethal Weapon 4, Richard Donner helmed this big-budget adaptation of Michael Crichton's novel of the same name. Featuring a script by first-time screenwriter George Nolfi, Timeline begins in France in the near future. A group of students from Yale are there studying a medieval site, when their professor, played by Billy Connolly, mysteriously goes missing. To make matters more enigmatic, the students are then taken back to the United States by a shadowy technology company called ITC, led by Robert Doniger (David Thewlis). The eccentric Doniger explains that because of a machine that his company built, their professor is trapped in 14th century France. In order to rescue him, two of the students, Chris Hughes (Paul Walker) and Kate Erickson (Frances O'Connor), along with Andre Marek (Gerard Butler), an archeological site manager, must travel to France, circa 1357, amid archaic war, deadly diseases, and other unexpected pitfalls. Meanwhile, David Stern (Ethan Embry), a third student, stays behind to keep an eye on the shady Doniger.",PG-13,Action and Adventure|Science Fiction and Fantasy,Richard Donner,Jeff Maguire|George Nolfi,"Nov 26, 2003","Apr 13, 2004",$,"19,375,474",116.0,Paramount Pictures,2003-11-26,2003-11-26,6,"Nov 26, 2003",Les Triplettes de Belleville,2000000,7301288,17403168
756,"Based on a true story, U.S. Customs agent ROBERT ""BOB"" MAZUR (Bryan Cranston) goes deep undercover to infiltrate Pablo Escobar's blood-soaked drug trafficking scene plaguing the nation in 1985 by posing as slick, money-laundering businessman Bob Musella. Teamed with impulsive and streetwise fellow agent EMIR EBREU (John Leguizamo) and rookie agent posing as his fianc",R,Drama,Brad Furman,Ellen Brown Furman,"Jul 13, 2016","Oct 11, 2016",$,"15,425,870",127.0,Broad Green Pictures,2016-07-13,2016-07-13,32,"Jul 13, 2016",The Infiltrator,47500000,15436808,20718104
757,"With writer Brian Kessler's (David Duchovny) contractual deadline for a book on serial killing fast approaching, he and girlfriend Carrie Laughlin (Michelle Forbes) decide to embark on a cross-country tour of famous murder sites for inspiration. When the couple advertises for fellow travelers to help absorb expenses, the only response comes from greasy trailer park denizen Early Grayce (Brad Pitt) and his girlfriend Adele Corners (Juliette Lewis). Only too late do Brian and Carrie realize just how close to serial murderers they're about to get.",R,Action and Adventure|Drama|Mystery and Suspense,Dominic Sena,Tim Metcalfe|Stephen Levy,"Sep 3, 1993","Oct 28, 1997",,,125.0,,1993-09-03,1993-09-03,13,"Sep 3, 1993",Fortress,12000000,6730578,46730578
769,"Reverend Ernst Toller (Ethan Hawke) is a solitary, middle-aged parish pastor at a small Dutch Reform church in upstate New York on the cusp of celebrating its 250th anniversary. Once a stop on the Underground Railroad, the church is now a tourist attraction catering to a dwindling congregation, eclipsed by its nearby parent church, Abundant Life, with its state-of-the-art facilities and 5,000-strong flock. When a pregnant parishioner (Amanda Seyfried) asks Reverend Toller to counsel her husband, a radical environmentalist, the clergyman finds himself plunged into his own tormented past, and equally despairing future, until he finds redemption in an act of grandiose violence. From writer-director Paul Schrader (Taxi Driver; American Gigolo; Affliction) comes a gripping thriller about a crisis of faith that is at once personal, political, and planetary.",R,Drama,Paul Schrader,Paul Schrader,"May 18, 2018","Aug 21, 2018",,,108.0,,2018-05-18,2018-05-18,15,"May 18, 2018",Deadpool 2,110000000,324591735,786680557
769,"Reverend Ernst Toller (Ethan Hawke) is a solitary, middle-aged parish pastor at a small Dutch Reform church in upstate New York on the cusp of celebrating its 250th anniversary. Once a stop on the Underground Railroad, the church is now a tourist attraction catering to a dwindling congregation, eclipsed by its nearby parent church, Abundant Life, with its state-of-the-art facilities and 5,000-strong flock. When a pregnant parishioner (Amanda Seyfried) asks Reverend Toller to counsel her husband, a radical environmentalist, the clergyman finds himself plunged into his own tormented past, and equally despairing future, until he finds redemption in an act of grandiose violence. From writer-director Paul Schrader (Taxi Driver; American Gigolo; Affliction) comes a gripping thriller about a crisis of faith that is at once personal, political, and planetary.",R,Drama,Paul Schrader,Paul Schrader,"May 18, 2018","Aug 21, 2018",,,108.0,,2018-05-18,2018-05-18,43,"May 18, 2018",Book Club,10000000,68566296,91113683
769,"Reverend Ernst Toller (Ethan Hawke) is a solitary, middle-aged parish pastor at a small Dutch Reform church in upstate New York on the cusp of celebrating its 250th anniversary. Once a stop on the Underground Railroad, the church is now a tourist attraction catering to a dwindling congregation, eclipsed by its nearby parent church, Abundant Life, with its state-of-the-art facilities and 5,000-strong flock. When a pregnant parishioner (Amanda Seyfried) asks Reverend Toller to counsel her husband, a radical environmentalist, the clergyman finds himself plunged into his own tormented past, and equally despairing future, until he finds redemption in an act of grandiose violence. From writer-director Paul Schrader (Taxi Driver; American Gigolo; Affliction) comes a gripping thriller about a crisis of faith that is at once personal, political, and planetary.",R,Drama,Paul Schrader,Paul Schrader,"May 18, 2018","Aug 21, 2018",,,108.0,,2018-05-18,2018-05-18,11,"May 18, 2018",First Reformed,3500000,3448256,3874772
771,"From the creators of Scary Movie and Date Movie comes this tongue-in-cheek parody of the sword-and-sandal epics, dubbed Meet the Spartans. The 20th Century Fox production was written and directed by the filmmaking team of Jason Friedberg and Aaron Seltzer. Sure, Leonidas may have nothing more than a cape and some leather underwear to protect him from the razor-sharp swords of his Persian enemies, but that won't stop the brave leader and his team of 13 warriors from defending their beloved homeland against a powerful invading force that includes the likes of a mutant Paris Hilton, the Transformers, the Ghost Rider, and Rocky Balboa.",PG-13,Comedy,Jason Friedberg|Aaron Seltzer,Aaron Seltzer|Jason Friedberg,"Jan 25, 2008","Jun 3, 2008",$,"38,200,000",84.0,20th Century Fox,2008-01-25,2008-01-25,31,"Jan 25, 2008",Rambo,47500000,42754105,112214531
